Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
81,"C Xu, SS Hasan, I Schmidt, SF Rocha, ME Pitulescu, J Bussmann, ...","Arteries are formed by vein-derived endothelial tip cells",2014,"Nature communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2836775026213162150",11,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:zYLM7Y9cAGgC",5,,5758,5758,81,16.20,12,7,5
75,"YR Cha, M Fujita, M Butler, S Isogai, E Kochhan, AF Siekmann, ...","Chemokine signaling directs trunk lymphatic network formation along the preexisting blood vasculature",2012,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1852342976474973850",12,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:qjMakFHDy7sC",22,4,824,836,75,10.71,11,7,7
70,"A Siekmann, M Affolter, HG Belting","The tip cell concept 10 years after: new players tune in for a common theme",2013,"Experimental cell research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9327848273167199476",13,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:5nxA0vEk-isC",319,9,1255,1263,70,11.67,23,3,6
68,"K Lorent, JC Moore, AF Siekmann, N Lawson, M Pack","Reiterative use of the notch signal during zebrafish intrahepatic biliary development",2010,"Developmental dynamics: an official publication of the American Association …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6471524696116672607",14,"2019-10-07","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:LkGwnXOMwfcC",,,,,68,7.56,14,5,9
67,"A Quillien, JC Moore, M Shin, AF Siekmann, T Smith, L Pan, CB Moens, ...","Distinct Notch signaling outputs pattern the developing arterial system",2014,"Development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13649971838183658767",15,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:aqlVkmm33-oC",141,7,1544,1552,67,13.40,8,8,5
63,"E Kochhan, A Lenard, E Ellertsdottir, L Herwig, M Affolter, HG Belting, ...","Blood flow changes coincide with cellular rearrangements during blood vessel pruning in zebrafish embryos",2013,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3481228477573360502",16,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:W7OEmFMy1HYC",8,10,75060,,63,10.50,9,7,6
61,"MRM Harrison, J Bussmann, Y Huang, L Zhao, A Osorio, CG Burns, ...","Chemokine-guided angiogenesis directs coronary vasculature formation in zebrafish",2015,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17500733032311119703",17,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:dhFuZR0502QC",33,4,442,454,61,15.25,9,7,4
53,"WW Sugden, R Meissner, T Aegerter-Wilmsen, R Tsaryk, EV Leonard, ...","Endoglin controls blood vessel diameter through endothelial cell shape changes in response to haemodynamic cues",2017,"Nature cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3117517339109856680",18,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:Y0pCki6q_DkC",19,6,653,653,53,26.50,9,6,2
52,"AF Siekmann, ND Lawson","Notch signalling and the regulation of angiogenesis",2007,"Cell adhesion & migration","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8894229480127330872",19,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:0EnyYjriUFMC",1,2,104,105,52,4.33,26,2,12
39,"SS Hasan, R Tsaryk, M Lange, L Wisniewski, JC Moore, ND Lawson, ...","Endothelial Notch signalling limits angiogenesis via control of artery formation",2017,"Nature cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9833858100081882979",20,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:3fE2CSJIrl8C",19,8,928,928,39,19.50,6,7,2
19,"I Papangeli, J Kim, I Maier, S Park, A Lee, Y Kang, K Tanaka, OF Khan, ...","MicroRNA 139-5p coordinates APLNR-CXCR4 crosstalk during vascular maturation",2016,"Nature communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1179460843250330366",21,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:9yKSN-GCB0IC",7,,11268,11268,19,6.33,2,9,3
16,"AF Siekmann, M Brand","Distinct tissue‐specificity of three zebrafish ext1 genes encoding proteoglycan modifying enzymes and their relationship to somitic Sonic hedgehog signaling",2005,"Developmental dynamics: an official publication of the American Association …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10876020095209770426",22,"2019-10-07","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:Zph67rFs4hoC",,,,,16,1.14,8,2,14
15,"C Xu, S Volkery, AF Siekmann","Intubation-based anesthesia for long-term time-lapse imaging of adult zebrafish",2015,"Nature protocols","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5426748680083118965",23,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=RUZRaiMAAAAJ&pagesize=100&citation_for_view=RUZRaiMAAAAJ:ufrVoPGSRksC",10,12,2064,2064,15,3.75,5,3,4
